,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,GENDER,CHILD_TOTAL,DEPENDANTS,AGREEMENT_RK,TARGET,PERSONAL_INCOME,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED
509,1,0,1,2,0,60052594,0,15000.0,1,0
510,1,0,1,1,0,60052795,0,5000.0,1,0
511,1,1,1,2,0,60052843,0,28000.0,1,0
512,1,0,0,0,0,60053095,0,7500.0,1,1
513,1,0,0,1,1,60053102,0,10000.0,1,0
514,1,0,0,0,0,60053244,0,14000.0,1,0
515,1,0,1,0,0,60053278,0,7200.0,1,0
516,1,0,1,1,1,60053317,0,30000.0,2,1
517,1,0,1,0,0,60053344,0,6000.0,1,0
518,1,0,1,1,1,60053429,0,24000.0,1,1
519,1,0,1,0,0,60053453,0,14000.0,1,0
520,1,0,1,0,0,60053475,1,16000.0,1,1
521,1,0,1,1,1,60053795,1,14000.0,1,1
522,1,0,0,1,1,60053884,0,10000.0,1,0
523,1,0,1,1,1,60053983,0,15000.0,1,0
524,1,0,1,1,1,60054019,0,12000.0,1,0
525,1,0,0,3,1,60054091,0,10000.0,1,1
526,1,0,1,3,2,60054164,1,11000.0,1,0
527,1,0,0,1,0,60054204,0,16000.0,1,0
528,1,0,1,0,0,60054403,0,13000.0,1,0
529,1,0,1,2,2,60054473,0,6000.0,1,0
530,1,0,1,2,2,60054480,0,6200.0,1,0
531,1,0,0,2,2,60054523,0,35000.0,1,0
532,1,0,1,1,1,60054524,0,12000.0,1,0
533,1,0,1,2,2,60054689,0,12000.0,1,0
534,1,0,1,2,1,60055001,0,9600.0,1,0
535,1,0,1,4,0,60055030,0,6000.0,1,0
536,1,0,1,1,1,60055035,0,17000.0,1,1
537,1,0,1,0,0,60055196,0,25000.0,1,0
538,1,0,0,0,0,60055202,0,10000.0,1,0
539,0,1,1,3,0,60055213,0,6000.0,1,0
540,1,0,1,0,0,60055266,0,12000.0,1,0
541,1,0,1,3,2,60055339,0,8600.0,1,1
542,1,0,0,1,1,60055507,0,20000.0,1,1
543,0,1,0,1,0,60055727,0,10000.0,1,0
544,1,0,1,2,1,60055920,1,20000.0,1,0
545,1,0,1,2,2,60056016,0,5000.0,1,0
546,1,0,1,2,2,60056554,0,7000.0,1,1
547,1,0,1,2,2,60056649,0,10000.0,1,0
548,1,0,1,1,1,60056718,0,10000.0,1,0
549,1,0,1,1,1,60056885,0,11000.0,1,0
550,0,1,1,0,0,60057014,0,8500.0,1,0
551,1,0,1,2,0,60057090,0,9000.0,1,0
552,1,0,1,2,0,60057094,0,11000.0,1,0
553,1,1,0,1,0,60057316,0,26000.0,1,0
554,1,1,1,0,0,60057535,0,23000.0,1,0
555,1,0,1,1,1,60057571,0,13000.0,1,1
556,1,0,0,0,0,60057644,0,25000.0,1,0
557,1,0,1,0,0,60057841,0,12000.0,1,0
558,1,0,0,1,1,60057842,1,25000.0,1,0
559,1,0,0,1,1,60057995,0,20000.0,1,0
560,1,0,0,3,0,60058021,1,7500.0,1,0
561,1,0,1,2,0,60058067,0,16000.0,1,1
562,1,0,1,2,0,60058069,0,13000.0,1,0
563,1,0,1,2,0,60058316,0,6000.0,1,0
564,1,0,1,2,2,60058319,0,12000.0,1,0
565,1,0,1,2,2,60058363,0,10000.0,1,1
566,1,0,0,2,0,60058692,0,12000.0,1,0
567,0,1,1,5,0,60058750,0,6200.0,1,0
568,1,0,1,0,0,60059261,0,20000.0,1,0
569,1,0,0,0,0,60059410,0,15000.0,1,1
570,0,1,1,1,1,60059466,0,7000.0,1,0
571,1,0,1,0,0,60059482,0,11500.0,1,0
572,1,0,1,0,0,60059563,0,13000.0,1,1
573,1,0,0,2,1,60059582,0,25000.0,1,0
574,1,0,0,2,2,60059697,0,25000.0,1,0
575,1,0,1,0,0,60059705,0,10000.0,2,1
576,1,0,1,3,0,60059742,0,8600.0,1,1
577,1,0,0,1,0,60059765,0,11500.0,1,0
578,1,0,0,3,1,60059809,0,12000.0,1,0
579,1,0,0,1,1,60059889,0,14000.0,1,0
580,1,0,1,0,0,60060034,1,25000.0,1,0
581,1,0,0,5,0,60060331,0,8000.0,1,0
582,1,0,0,0,0,60060336,1,18000.0,1,0
583,1,0,1,1,1,60060468,0,5500.0,1,0
584,1,0,0,2,1,60060628,0,15000.0,1,0
585,1,0,1,1,1,60060805,0,17000.0,1,0
586,1,0,1,1,1,60060877,0,9000.0,1,1
587,1,0,1,2,2,60060907,0,20000.0,1,0
588,1,0,1,0,0,60060941,0,8000.0,1,0
589,0,1,1,0,0,60061050,0,5200.0,1,0
590,0,1,1,1,1,60061112,0,7000.0,1,1
591,1,0,1,1,0,60061148,0,18000.0,1,0
592,1,0,0,0,0,60061269,0,40000.0,1,0
593,1,0,1,2,0,60061278,1,15000.0,1,1
594,1,0,0,1,0,60061364,0,7000.0,1,1
595,1,0,1,3,0,60061438,0,5446.0,1,0
596,1,0,1,0,0,60061458,0,20000.0,1,0
597,1,1,1,0,0,60061523,0,9000.0,1,0
598,1,0,0,2,2,60061629,0,10000.0,1,0
599,1,0,1,1,0,60061703,0,12000.0,1,1
600,1,0,0,2,0,60061851,0,14000.0,1,0
601,1,0,1,0,0,60061919,0,13500.0,1,1
602,1,0,1,2,2,60061939,0,20000.0,1,0
603,1,0,0,0,0,60062046,0,23000.0,1,0
604,1,0,0,0,0,60083007,0,10000.0,1,1
605,1,0,1,2,0,60083324,0,5000.0,1,0
606,1,0,1,1,0,60083478,0,12000.0,1,0
607,1,0,1,1,0,60083503,0,10000.0,1,0
608,1,0,1,2,2,60083615,0,15000.0,1,0
609,1,0,1,1,1,60083667,0,5500.0,1,0
610,1,0,1,1,0,60083776,0,8000.0,1,0
611,1,0,1,1,0,60083836,0,15000.0,1,0
612,1,0,1,0,0,60084438,1,12000.0,1,0
613,1,0,1,0,0,60084480,0,15000.0,1,1
614,1,0,1,2,2,60084562,0,8000.0,1,0
615,1,0,1,2,2,60084653,0,20000.0,1,0
616,1,0,1,3,3,60084780,0,5000.0,1,0
617,1,0,1,3,1,60084802,0,9000.0,1,0
618,0,1,1,3,0,60084848,0,5000.0,2,0
619,1,0,0,1,1,60085121,0,15000.0,1,0
620,1,0,1,2,0,60085546,0,20000.0,1,0
621,1,0,1,0,0,60085694,0,21000.0,1,0
622,1,0,1,1,0,60085711,0,15000.0,1,0
623,1,0,0,2,0,60085742,0,8000.0,1,0
624,1,0,0,1,1,60086147,0,7000.0,1,0
625,1,0,1,1,1,60086281,0,15000.0,1,1
626,1,0,1,2,1,60086724,0,10000.0,1,1
627,0,1,1,0,0,60086804,0,5000.0,1,0
628,0,1,1,1,0,60086820,0,6000.0,1,0
629,1,0,0,1,1,60086881,0,9000.0,1,0
630,1,0,1,2,2,60086903,0,20000.0,1,0
631,1,0,1,1,1,60087152,0,10000.0,1,0
632,1,1,0,1,0,60087505,0,10000.0,1,0
633,1,0,0,1,1,60087605,0,19500.0,1,0
634,0,1,1,1,1,60087666,0,5000.0,1,0
635,1,0,1,0,0,60087678,0,10000.0,1,0
636,1,0,0,0,0,60087894,0,23000.0,1,1
637,1,0,1,1,1,60087960,0,16000.0,1,0
638,0,1,1,1,0,60087981,0,7000.0,1,0
639,0,1,1,4,0,60087999,0,4000.0,1,0
640,1,0,0,2,0,60088160,0,9000.0,1,0
641,1,0,0,2,2,60088311,0,17000.0,1,0
642,1,0,1,0,0,60088378,0,13000.0,1,0
643,1,0,0,1,1,60088704,0,12000.0,1,0
644,1,0,1,2,0,60088798,1,51000.0,1,0
645,1,0,0,2,0,60089057,0,20000.0,1,0
646,1,0,0,0,0,60089140,0,10000.0,1,0
647,1,0,0,0,0,60089254,0,10000.0,1,0
648,1,0,0,1,0,60089289,0,10000.0,1,0
649,1,0,1,3,1,60089448,0,10000.0,1,0
650,0,1,1,0,0,60089684,0,5600.0,1,0
651,1,0,0,1,0,60089889,0,15000.0,1,0
652,1,1,1,2,0,60089924,0,7000.0,1,0
653,1,0,1,2,0,60090169,0,11000.0,1,1
654,1,0,1,0,0,60090170,0,25000.0,1,1
655,1,0,0,1,1,60090269,0,15000.0,1,0
656,1,0,0,2,2,60090525,0,25000.0,1,0
657,1,0,0,2,2,60090676,0,45000.0,1,0
658,1,0,1,3,3,60090738,1,8000.0,1,0
659,1,0,0,2,2,60090981,0,12000.0,1,0
660,1,0,0,0,0,60091133,0,10500.0,1,1
661,1,0,1,2,2,60091164,1,12000.0,1,0
662,1,0,1,3,0,60091172,0,8000.0,1,0
663,1,0,0,0,0,60091182,1,15000.0,1,0
664,1,0,0,0,0,60091680,0,6000.0,1,0
665,1,0,1,2,2,60091694,0,9000.0,1,0
666,1,0,1,2,2,60091695,0,10000.0,1,1
667,1,0,0,1,1,60091740,0,23000.0,1,0
668,1,0,0,1,1,60091842,0,15000.0,1,0
669,1,0,0,1,1,60091889,1,9000.0,1,0
670,1,0,0,0,0,60091920,0,40000.0,1,0
671,1,0,0,1,2,60091924,0,30000.0,1,0
672,1,1,1,2,1,60091946,0,28000.0,1,0
673,1,0,1,2,1,60092264,0,18000.0,1,0
674,1,0,0,2,0,60092462,0,8000.0,1,0
675,1,0,0,0,0,60092797,0,15400.0,1,0
676,1,0,0,3,0,60093026,0,5000.0,1,1
677,0,1,1,0,0,60093052,0,5000.0,1,0
678,1,0,0,1,1,60093098,0,14000.0,1,0
679,1,0,1,0,0,60093109,0,18000.0,1,0
680,1,0,0,1,1,60093245,0,14000.0,1,0
681,1,0,1,0,0,60093273,0,5000.0,1,0
682,1,0,0,0,0,60093670,0,10000.0,1,0
683,1,0,0,0,0,60093762,0,7000.0,1,0
684,1,0,0,0,0,60093838,0,24000.0,1,1
685,1,0,0,0,0,60093932,0,12000.0,1,0
686,1,0,0,1,1,60094030,0,15000.0,1,0
687,1,0,1,1,0,60094119,0,10000.0,1,0
688,1,0,1,0,0,60094187,0,23000.0,1,0
689,1,0,1,2,1,60094218,0,12000.0,1,0
690,1,0,1,1,1,60094231,0,6000.0,1,0
691,1,0,1,2,2,60094540,0,16000.0,1,0
692,0,1,1,3,1,60094600,0,3500.0,1,0
693,1,1,1,1,0,60094906,0,15000.0,1,0
694,1,0,0,2,2,60095258,1,35000.0,1,0
695,0,1,1,0,0,60095324,0,5800.0,1,0
696,1,0,0,1,1,60095348,0,9000.0,1,1
697,1,0,1,1,1,60095690,0,20000.0,1,0
698,1,0,1,1,1,60095793,0,11000.0,1,0
699,1,0,1,2,2,60095800,0,10000.0,1,0
700,1,0,0,3,3,60095879,1,25000.0,1,0
701,1,0,0,2,2,60095919,0,15000.0,1,1
702,1,0,0,3,3,60095959,0,25000.0,1,0
703,1,0,1,1,0,60095996,1,12000.0,1,0
704,1,0,1,0,0,60096354,0,28000.0,1,0
705,1,0,1,2,0,60096454,0,6200.0,1,0
706,1,0,1,0,0,60096578,0,20000.0,1,1
707,0,1,1,0,0,60096719,0,10000.0,1,0
708,1,0,1,2,2,60096783,0,14000.0,1,0
709,1,0,0,2,2,60096935,0,29000.0,1,0
710,1,0,1,2,0,60097017,0,7600.0,1,0
711,1,0,1,2,2,60097094,0,8000.0,1,0
712,1,0,0,2,2,60097114,0,40000.0,1,0
713,1,0,1,0,0,60097303,0,8000.0,1,0
714,1,0,1,0,0,60097305,0,18000.0,1,0
715,1,0,1,1,1,60097360,0,20000.0,1,0
716,0,1,1,2,0,60097445,0,8000.0,1,0
717,0,1,1,1,0,60097523,0,7300.0,1,0
718,0,1,1,2,0,60097675,0,5000.0,1,0
719,1,0,1,1,1,60097915,0,10000.0,1,0
720,1,0,1,2,1,60098007,0,7800.0,1,0
721,1,0,1,0,0,60098048,1,10000.0,1,0
722,1,0,1,1,1,60098192,0,10000.0,1,0
723,1,0,0,1,0,60098221,0,5000.0,1,0
724,1,0,0,2,3,60098292,0,15000.0,1,0
725,1,0,1,1,1,60098316,0,12000.0,1,0
726,1,0,1,2,2,60098380,0,11000.0,1,0
727,0,1,1,0,0,60098419,0,10000.0,1,0
728,1,0,0,1,1,60098463,0,26000.0,1,0
729,1,0,1,0,0,60098470,0,12000.0,1,1
730,1,0,1,0,0,60098538,0,10000.0,1,1
731,1,0,0,1,1,60098621,0,12000.0,1,0
732,1,0,0,1,0,60098726,0,16000.0,1,0
733,1,0,1,1,0,60099204,1,25000.0,1,0
734,1,0,1,2,2,60099270,0,4300.0,1,0
735,1,0,1,0,0,60099301,1,10000.0,1,0
736,1,0,0,0,0,60099593,0,11000.0,1,0
737,1,0,1,2,0,60099753,0,8000.0,1,0
738,1,0,1,2,0,60099759,1,4400.0,1,0
739,1,0,0,1,1,60099842,0,12000.0,1,0
740,1,0,1,2,1,60099939,0,7000.0,1,0
741,1,0,1,3,3,60099988,0,10000.0,1,0
742,0,1,1,1,0,60100102,0,4000.0,1,0
743,1,0,0,3,3,60100227,0,7000.0,1,0
744,1,0,1,3,2,60100351,1,6000.0,1,0
745,1,0,0,1,0,60100438,0,15000.0,1,0
746,1,0,0,1,1,60100593,0,10000.0,1,1
747,1,0,0,1,1,60100658,0,10000.0,1,0
748,1,0,1,0,0,60100819,0,10000.0,1,1
749,1,0,0,0,0,60100950,0,50000.0,1,0
750,0,1,1,0,0,60101116,0,7000.0,1,0
751,1,0,0,0,0,60101132,0,14000.0,1,0
752,1,0,1,0,0,60101155,0,12000.0,1,0
753,1,0,0,1,2,60101751,0,18600.0,1,0
754,1,0,1,3,1,60101775,0,4300.0,1,0
755,1,0,1,3,1,60102194,0,18000.0,1,1
756,1,0,0,2,2,60102329,0,7000.0,1,0
757,1,0,1,1,1,60102595,0,5000.0,1,1
758,1,0,0,1,1,60102867,0,10000.0,1,0
759,1,0,1,0,0,60102883,0,13000.0,1,0
760,1,0,1,0,0,60102917,0,15000.0,1,0
761,1,0,0,2,2,60103087,0,12000.0,1,0
762,0,1,1,1,0,60103429,0,8500.0,1,1
763,1,0,1,0,0,60104077,0,8000.0,1,0
764,1,0,0,0,0,60104078,0,14000.0,1,0
765,1,0,1,2,2,60104092,0,5000.0,1,0
766,1,0,0,2,0,60104212,0,25000.0,1,0
767,1,1,1,2,0,60104219,0,8500.0,1,0
768,0,1,1,3,0,60104382,0,10000.0,1,0
769,1,0,1,1,1,60104436,0,20000.0,1,0
770,1,1,0,1,1,60104563,0,13000.0,1,0
771,1,0,1,2,1,60104564,0,8000.0,1,0
772,1,0,1,2,0,60104736,0,11000.0,1,0
773,1,0,1,2,0,60104853,0,15500.0,1,0
774,1,0,0,0,0,60105071,0,10000.0,1,0
775,1,0,1,2,1,60105144,0,12000.0,1,0
776,1,0,0,0,0,60105300,1,9000.0,1,0
777,1,0,1,2,2,60105636,0,15000.0,1,0
778,1,0,1,1,1,60105793,1,11000.0,1,0
779,1,0,1,2,2,60105802,0,7400.0,1,1
780,1,0,1,3,1,60105877,0,9000.0,1,0
781,1,0,1,2,0,60106019,0,17000.0,1,0
782,1,0,1,0,0,60106192,0,17000.0,1,0
783,1,0,0,4,0,60106539,0,10000.0,1,1
784,1,0,0,1,1,60106578,0,22000.0,1,0
785,1,0,0,1,1,60106770,0,12000.0,1,0
786,1,0,1,0,0,60106925,0,4300.0,1,0
787,1,0,0,2,1,60107037,0,5000.0,1,0
788,1,0,1,1,1,60107242,1,11000.0,1,0
789,1,0,1,0,0,60107301,0,20000.0,1,0
790,1,0,1,0,0,60107561,0,11000.0,1,0
791,1,0,0,1,1,60107583,0,8000.0,1,0
792,1,0,0,2,1,60107585,0,20000.0,1,0
793,1,0,1,1,1,60107629,0,10000.0,1,0
794,1,0,1,1,1,60107650,0,10000.0,1,0
795,1,0,1,2,0,60107768,0,12000.0,1,0
796,1,0,0,0,0,60107804,0,14000.0,1,0
797,1,0,0,2,2,60107930,1,20000.0,1,0
798,1,0,0,0,0,60108353,0,7500.0,1,0
799,1,0,0,0,0,60108560,0,23000.0,1,0
800,1,0,1,1,1,60108599,0,10000.0,1,0
801,1,0,1,0,0,60108601,0,8100.0,1,0
802,1,0,1,1,0,60108620,0,9000.0,1,0
803,1,0,1,2,0,60108759,0,7000.0,1,0
804,1,0,0,2,2,60108872,0,16000.0,1,0
805,0,1,1,0,0,60108910,0,6800.0,1,0
806,1,0,0,1,1,60109133,0,17000.0,1,0
807,1,0,0,0,0,60109234,1,9000.0,1,0
808,1,0,0,0,0,60109526,0,15000.0,1,1
809,1,1,0,0,0,60109641,0,18000.0,1,0
810,1,1,1,2,0,60109815,0,16000.0,1,0
811,0,1,1,0,0,60109855,0,7000.0,1,1
812,1,0,1,2,0,60109934,0,15000.0,1,0
813,1,0,0,1,1,60110196,0,30000.0,1,0
814,1,0,1,2,0,60110312,0,13000.0,1,0
815,1,0,1,0,0,60110346,0,14500.0,1,1
816,1,1,0,0,0,60110378,0,12000.0,1,0
817,1,0,1,1,1,60110403,0,9000.0,1,0
818,1,0,0,0,0,60110540,0,27000.0,1,0
819,1,0,1,2,0,60110588,0,13000.0,1,1
820,1,0,0,1,1,60110658,1,18000.0,1,0
821,1,0,1,2,2,60110680,0,8000.0,1,0
822,1,0,1,0,0,60110969,0,14000.0,1,0
823,1,0,0,2,0,60111408,0,23000.0,1,1
824,1,0,1,2,2,60111707,0,18000.0,1,0
825,1,0,1,1,0,60111716,0,12000.0,1,0
826,1,0,0,0,0,60111809,0,10000.0,1,0
827,1,0,0,0,0,60111828,0,25000.0,1,0
828,1,0,1,1,1,60111979,1,20000.0,1,0
829,0,1,1,3,0,60112364,0,4000.0,1,0
830,1,0,0,0,0,60112389,0,40000.0,1,0
831,1,0,1,1,1,60112595,0,17500.0,1,0
832,1,0,1,1,1,60112642,0,8000.0,1,0
833,1,0,1,1,0,60112652,0,7500.0,1,0
834,1,0,0,2,2,60112777,0,12000.0,1,0
835,1,0,0,5,1,60112964,0,30000.0,1,0
836,1,0,0,1,0,60112988,0,17000.0,1,0
837,1,0,1,2,0,60113033,0,18000.0,1,0
838,1,0,1,0,0,60113156,0,6000.0,1,0
839,1,0,1,2,1,60113477,0,8000.0,1,0
840,1,0,1,3,0,60113479,0,5500.0,1,0
841,1,0,1,2,0,60113523,0,4300.0,1,1
842,1,0,0,1,1,60113552,0,9000.0,1,0
843,1,0,1,3,0,60113610,0,4500.0,1,1
844,1,0,1,0,0,60113692,0,8000.0,1,0
845,1,0,0,2,2,60113752,0,9000.0,1,0
846,1,0,1,1,1,60113828,0,12000.0,1,1
847,1,0,0,0,0,60113933,0,14000.0,1,0
848,1,0,1,1,1,60114093,1,8000.0,2,0
849,1,0,0,2,2,60114164,0,9000.0,1,0
850,1,0,1,1,1,60114281,1,18000.0,1,0
851,1,0,1,0,0,60114559,0,30000.0,1,1
852,1,0,1,1,1,60114657,0,18000.0,1,0
853,1,0,1,2,2,60114932,1,15000.0,1,0
854,1,0,1,2,0,60115335,0,10000.0,1,0
855,0,1,1,2,0,60115444,0,6500.0,1,0
856,1,0,0,2,2,60115552,0,19600.0,1,0
857,1,0,1,3,1,60115712,0,17000.0,1,0
858,1,0,1,4,2,60115767,0,26000.0,1,0
859,1,0,1,2,2,60115877,0,6000.0,1,0
860,1,0,1,1,0,60116025,0,11000.0,1,0
861,1,0,0,0,0,60116059,1,17000.0,1,0
862,1,0,0,1,0,60116190,1,15000.0,1,0
863,1,0,0,0,0,60116349,0,9000.0,1,0
864,0,1,1,2,0,60116417,0,8000.0,1,0
865,1,0,1,2,2,60116606,1,23000.0,1,0
866,1,0,0,2,2,60116612,0,22000.0,1,0
867,1,0,1,2,1,60116620,0,9000.0,1,0
868,1,0,1,2,2,60116666,0,12000.0,1,0
869,1,0,1,0,0,60116738,0,15000.0,1,0
870,1,0,1,2,2,60117035,0,14000.0,1,0
871,1,1,0,2,0,60117048,0,12000.0,1,1
872,1,0,0,0,0,60117132,0,12000.0,1,1
873,1,0,0,1,1,60117309,0,18000.0,1,1
874,1,0,1,1,1,60117311,0,15000.0,1,1
875,1,0,1,1,1,60117342,0,19000.0,1,0
876,1,0,1,2,2,60117496,0,6000.0,1,0
877,1,0,0,0,0,60117790,0,7500.0,1,0
878,1,0,1,0,0,60117831,0,8000.0,1,0
879,0,1,0,0,1,60117838,0,15000.0,1,0
880,1,0,1,2,2,60117975,0,6000.0,1,0
881,1,0,0,3,3,60118068,0,8000.0,1,0
882,1,0,0,1,1,60118113,0,40000.0,1,0
883,1,0,1,2,0,60118114,0,14000.0,1,1
884,1,0,1,2,2,60118211,1,6200.0,1,0
885,1,0,0,1,1,60118281,0,15000.0,1,0
886,1,0,0,0,0,60118313,0,18000.0,1,0
887,0,1,1,1,1,60118411,0,5000.0,1,0
888,1,0,0,2,0,60118491,0,10000.0,1,0
889,0,1,0,0,0,60118532,0,14358.0,1,1
890,1,0,1,2,0,60185682,0,5000.0,1,0
891,1,0,1,2,1,60185692,0,12000.0,1,0
892,1,0,1,1,1,60185756,0,12000.0,1,0
893,1,0,0,2,2,60185890,0,15000.0,1,0
894,1,0,1,0,0,60186095,0,15000.0,1,0
895,1,0,1,0,0,60186187,0,9000.0,1,0
896,1,0,1,1,1,60186260,0,8000.0,1,0
897,1,0,1,0,0,60186289,0,11000.0,1,0
898,1,0,1,2,2,60186329,1,10000.0,1,0
899,1,0,0,0,0,60186495,0,26000.0,1,0
900,1,0,1,0,0,60186596,0,6000.0,1,0
901,1,0,1,1,1,60186826,0,12000.0,1,0
902,1,0,1,1,1,60187049,0,10000.0,1,0
903,1,0,0,1,0,60187252,0,12000.0,1,0
904,1,0,1,3,3,60187456,0,10300.0,1,0
905,0,1,1,0,0,60187913,0,5500.0,1,0
906,1,1,1,1,0,60188150,0,15000.0,1,0
907,1,0,1,1,0,60188524,0,6500.0,1,1
908,1,0,0,2,3,60189667,0,7000.0,1,0
909,1,0,1,2,0,60189669,0,15000.0,1,0
910,1,0,0,1,2,60190056,0,13000.0,1,0
911,1,0,1,2,2,60190378,1,10000.0,1,0
912,1,0,0,1,1,60190576,0,18000.0,1,0
913,1,0,1,3,0,60191041,0,13000.0,1,0
914,1,0,1,2,0,60191042,0,27000.0,1,0
915,1,0,1,1,1,60191052,0,6000.0,1,0
916,1,0,0,1,2,60191156,0,54000.0,1,0
917,1,0,0,0,0,60191160,0,32000.0,1,0
918,1,0,0,2,1,60192514,0,15000.0,1,0
919,0,1,1,0,0,60193263,0,6000.0,1,0
920,1,0,1,1,1,60193658,1,10000.0,1,0
921,1,0,0,0,1,60193703,0,15000.0,1,0
922,1,0,1,0,0,60193717,0,25000.0,1,0
923,1,0,1,2,0,60193880,0,25000.0,1,0
924,1,0,1,0,0,60194005,0,16000.0,1,0
925,1,0,0,0,0,60377021,0,25000.0,1,0
926,1,0,1,0,0,60377066,0,10000.0,1,0
927,1,0,1,1,1,60377093,1,10000.0,1,0
928,0,1,1,0,0,60377119,0,10000.0,1,0
929,1,0,1,2,2,60377197,0,10000.0,1,0
930,1,0,0,1,1,60377203,0,10000.0,1,0
931,1,0,0,0,0,60377225,0,10500.0,1,0
932,1,0,0,0,0,60377343,0,20000.0,1,0
933,1,0,0,0,0,60377394,1,10000.0,1,0
934,0,1,1,3,0,60377403,1,9000.0,1,0
935,1,0,0,2,2,60377639,0,4500.0,1,0
936,1,0,1,1,1,60377694,1,8000.0,1,0
937,1,0,1,2,0,60377774,0,6500.0,1,0
938,1,1,1,2,0,60378174,0,15000.0,1,0
939,1,0,0,0,0,60378225,0,6000.0,1,0
940,1,0,0,1,1,60378366,0,14000.0,1,0
941,1,0,0,1,1,60378375,0,17000.0,1,0
942,0,1,0,0,0,60378525,0,7000.0,1,0
943,1,0,1,0,0,60378541,0,10000.0,1,0
944,1,0,1,1,1,60378620,0,7000.0,1,0
945,1,0,1,1,1,60378672,0,8000.0,1,0
946,1,0,0,0,0,60378732,0,19000.0,1,0
947,1,0,0,2,2,60378922,0,6000.0,1,1
948,1,1,1,0,0,60378933,0,15000.0,1,0
949,0,1,1,0,0,60379039,0,9000.0,1,0
950,1,0,0,0,0,60379061,0,15000.0,1,0
951,1,0,1,1,1,60379211,1,16000.0,1,0
952,1,0,0,0,0,60379339,0,9500.0,1,0
953,0,1,1,3,1,60379554,0,7000.0,1,0
954,1,0,0,2,0,60379603,0,12000.0,1,0
955,1,0,1,2,0,60379721,1,7000.0,1,0
956,1,0,1,0,0,60379781,0,40000.0,1,0
957,0,1,1,0,0,60380003,0,18000.0,1,0
958,1,0,1,2,2,60380042,0,6670.0,1,0
959,1,0,1,2,2,60380115,0,5000.0,1,0
960,1,0,0,2,2,60380140,0,30000.0,1,0
961,0,1,1,0,0,60380264,1,5000.0,1,0
962,1,0,1,0,0,60380271,0,13000.0,1,0
963,1,0,1,0,0,60380357,0,12000.0,1,0
964,0,1,1,0,0,60380489,0,11500.0,1,0
965,1,0,1,5,0,60380524,0,12000.0,1,0
966,1,0,1,0,0,60380627,0,12000.0,1,0
967,1,0,0,0,0,60380667,0,15000.0,1,0
968,1,0,1,1,0,60380689,0,5000.0,1,0
969,1,0,1,2,2,60380988,0,11000.0,1,0
970,0,1,1,2,0,60381211,0,14000.0,1,0
971,1,0,1,1,0,60381508,0,11500.0,1,0
972,1,0,1,1,1,60381561,1,14000.0,1,0
973,1,0,1,0,0,60381768,0,25000.0,1,0
974,1,0,0,1,0,60381848,0,6000.0,1,0
975,0,1,1,0,0,60381933,0,5000.0,1,0
976,1,0,0,3,0,60382046,0,16000.0,1,0
977,1,0,1,2,0,60382391,0,7500.0,1,0
978,1,0,0,2,0,60382488,0,20000.0,1,0
979,1,0,1,3,1,60382501,0,18000.0,1,0
980,1,0,1,1,1,60382662,0,9000.0,1,0
981,1,0,0,0,0,60382709,0,7000.0,1,0
982,1,0,1,1,0,60382740,0,20000.0,1,0
983,1,0,1,3,1,60382748,0,6000.0,1,0
984,1,0,1,0,0,60382757,0,12000.0,1,0
985,1,0,1,1,1,60382836,0,7500.0,1,0
986,1,0,0,2,2,60382945,0,11000.0,2,0
987,1,0,1,0,0,60383011,0,10000.0,1,0
988,1,0,0,0,0,60383012,0,20000.0,1,0
989,1,0,0,2,2,60383196,0,12000.0,1,0
990,1,0,1,2,2,60383583,0,9000.0,1,0
991,0,1,1,1,0,60383590,0,5600.0,1,0
992,1,0,0,2,2,60383651,0,20000.0,1,0
993,1,0,1,2,2,60383665,0,5000.0,1,0
994,1,1,0,2,2,60383809,0,20000.0,1,0
995,1,0,1,2,2,60383912,0,4000.0,1,0
996,1,0,1,1,1,60383947,0,8000.0,1,0
997,1,0,1,1,1,60384035,0,10400.0,1,0
998,1,0,1,2,2,60384223,0,20000.0,1,0
999,1,0,1,3,3,60384553,1,20000.0,1,0
1000,1,0,1,1,1,60384613,0,11000.0,1,0
1001,1,0,1,2,0,60384919,0,20000.0,1,0
1002,1,0,1,1,1,60385019,0,6200.0,1,0
1003,1,0,1,2,1,60385103,0,10000.0,1,0
1004,1,0,0,1,1,60385238,0,15000.0,1,0
1005,1,1,1,0,0,60385243,0,9000.0,1,0
1006,1,0,1,2,0,60385371,0,16000.0,1,0
1007,1,0,1,0,0,60385378,0,11000.0,1,0
1008,1,0,1,1,1,60385444,0,30000.0,1,0
1009,0,1,1,0,0,60385490,0,5000.0,1,0
1010,1,0,0,0,0,60385514,0,15000.0,1,0
1011,1,0,1,1,1,60385539,0,4000.0,1,0
1012,1,0,0,1,1,60385565,0,20000.0,1,0
1013,0,1,1,1,1,60385584,0,17000.0,1,0
1014,1,0,0,0,0,60385729,0,12000.0,1,0
1015,1,0,1,0,0,60385747,0,9500.0,1,0
1016,1,0,1,2,2,60385930,0,14500.0,1,0
1017,1,0,0,1,1,60385963,1,68000.0,1,0
1018,1,0,1,0,0,60386123,0,14000.0,1,0
1019,1,0,1,0,0,60386212,0,8500.0,1,0
1020,1,0,0,2,1,60386314,0,12000.0,1,0
1021,1,0,1,1,0,60386623,0,10000.0,1,0
