,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,GENDER,CHILD_TOTAL,DEPENDANTS,TARGET,PERSONAL_INCOME,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED
6314,1,0,1,1,0,0,4500.0,1,0
6315,1,0,0,4,4,0,15000.0,1,0
6319,1,0,0,0,0,0,34000.0,1,0
6323,1,0,1,2,1,0,35000.0,1,0
6324,1,0,1,3,2,0,20000.0,1,0
6331,1,0,0,1,0,0,18700.0,1,0
6332,1,0,1,2,0,0,5900.0,1,0
6337,1,0,1,3,2,0,10500.0,1,0
6342,1,0,1,1,1,1,21000.0,1,0
6345,0,1,0,1,0,0,6500.0,1,0
6361,1,0,0,0,0,0,4000.0,1,0
6362,1,0,0,2,2,0,11500.0,1,0
6363,1,0,1,2,1,1,35000.0,1,0
6365,1,0,1,1,1,0,11000.0,2,0
6366,1,0,0,0,0,0,6200.0,1,0
6376,1,0,0,0,0,0,18000.0,2,0
6390,1,0,1,3,0,1,32000.0,1,0
6394,1,1,1,0,0,1,12000.0,1,0
6397,1,0,1,2,1,0,10000.0,2,0
6400,1,0,1,2,0,0,12000.0,2,0
6415,1,0,1,1,1,1,29800.0,1,0
6416,1,0,1,2,0,0,6800.0,1,0
6418,1,0,1,3,2,1,25000.0,1,0
6423,1,0,1,0,0,0,19500.0,1,1
6424,1,0,1,1,1,0,100000.0,1,1
6428,1,0,0,1,1,1,60000.0,1,0
6444,0,1,1,2,1,0,6000.0,1,1
6448,1,0,1,2,1,1,30000.0,1,0
6449,1,0,1,0,0,0,14000.0,2,2
6453,1,0,0,0,1,0,20000.0,1,0
6455,1,0,1,4,4,0,8500.0,1,0
6463,0,1,1,2,2,0,25000.0,1,0
6465,1,0,1,3,3,0,30000.0,1,0
6466,1,0,1,3,0,0,22000.0,1,0
6471,1,0,0,1,1,0,21500.0,1,0
6474,1,0,0,0,0,1,7000.0,1,0
6476,0,1,1,1,0,0,6500.0,1,1
6477,1,0,0,1,1,0,22000.0,2,2
6481,1,0,1,1,1,0,18600.0,2,1
6482,1,0,0,0,1,1,50000.0,1,0
6484,1,0,0,2,3,0,25000.0,1,1
6486,1,0,0,2,2,0,33000.0,1,0
6492,1,0,1,0,2,0,10000.0,1,0
6498,0,1,1,2,0,0,6500.0,2,2
6502,1,0,1,1,1,0,6600.0,1,0
6510,1,0,0,3,3,1,9000.0,1,0
6514,1,0,1,1,1,0,11500.0,1,0
6516,1,0,1,3,1,0,12000.0,1,0
6530,1,0,1,2,2,1,18000.0,3,2
6534,0,1,1,0,0,0,5700.0,1,0
6540,1,1,1,5,0,0,8000.0,1,0
6544,1,0,1,2,1,0,11500.0,2,1
6548,1,0,1,3,3,0,20000.0,1,0
6554,1,0,1,0,0,1,9700.0,1,1
6555,1,0,0,0,0,1,50000.0,2,2
6565,1,0,0,0,0,0,12300.0,1,0
6579,1,0,0,0,0,1,18000.0,1,1
6582,1,0,0,1,0,0,9800.0,1,0
6583,1,0,1,3,3,1,15000.0,1,0
6589,0,1,0,3,0,0,7000.0,1,0
6590,0,1,1,2,1,0,15300.0,1,0
6596,0,1,1,0,0,0,7830.0,1,1
6602,1,0,1,2,0,1,16000.0,1,1
6614,0,1,1,2,0,0,7640.0,1,0
6622,0,1,0,2,0,0,10500.0,1,0
6624,1,0,1,2,0,0,18500.0,1,0
6633,1,0,1,3,1,1,16000.0,1,0
6651,1,0,0,1,1,0,9200.0,1,1
6653,1,0,0,2,0,0,9500.0,1,0
6656,1,0,1,1,1,0,10500.0,1,0
6658,1,0,1,2,2,1,35000.0,1,0
6659,0,1,1,0,0,0,4800.0,1,0
6662,1,0,1,2,2,0,7000.0,2,1
6667,1,0,0,1,2,0,16000.0,1,0
6670,1,0,0,1,1,0,11000.0,2,1
6672,1,1,1,8,1,0,7500.0,1,0
6678,1,0,1,2,2,0,19000.0,1,0
6679,1,0,0,3,3,0,5000.0,1,0
6683,1,1,0,1,0,0,15000.0,1,0
6684,1,0,1,3,3,0,12000.0,1,0
6688,1,0,1,2,2,1,12000.0,2,0
6702,1,0,0,3,2,1,40000.0,1,1
6704,0,1,0,3,0,0,5200.0,1,0
6705,1,0,0,2,2,0,47000.0,1,0
6709,1,0,0,3,4,0,12000.0,1,1
6711,1,0,0,2,1,0,9000.0,1,0
6712,0,1,0,2,0,0,4600.0,1,0
6722,0,1,1,1,0,0,11500.0,1,0
6723,1,0,0,2,2,0,11300.0,1,0
6727,1,0,0,2,0,0,7000.0,1,0
6730,0,1,1,0,0,0,5460.0,1,0
6735,0,1,1,2,0,0,6500.0,2,1
6746,1,0,1,0,0,0,4000.0,2,1
6754,0,1,1,0,0,0,6608.0,1,1
6766,1,0,0,0,1,0,10000.0,1,0
6777,1,0,0,2,2,0,21000.0,1,0
6780,1,0,0,1,1,0,17000.0,2,0
6787,1,0,0,4,1,0,10000.0,1,0
6788,1,0,1,4,1,0,6000.0,1,0
6803,1,0,0,1,1,1,26000.0,1,0
6806,1,1,1,0,0,1,8000.0,1,0
6808,0,1,1,2,0,0,5200.0,1,0
6815,1,0,1,1,0,0,16000.0,2,0
6827,1,0,1,2,2,0,7800.0,1,0
6828,1,0,0,1,1,0,17000.0,2,1
6834,1,0,0,0,0,1,7000.0,2,1
6835,1,0,1,1,1,0,9000.0,2,1
6837,1,0,1,1,0,0,6300.0,1,1
6843,1,0,1,3,0,0,8000.0,2,1
6844,0,1,0,0,0,0,6200.0,1,1
6845,1,0,0,3,3,0,13000.0,1,1
6847,1,0,1,0,0,1,47000.0,1,1
6849,1,0,1,0,0,0,13000.0,2,1
6855,1,1,1,1,0,0,9000.0,1,1
6857,1,0,0,1,0,1,20000.0,1,1
6859,0,1,1,0,0,0,11000.0,1,1
6862,1,0,0,1,1,0,11000.0,1,1
6866,1,0,1,2,2,1,9500.0,1,1
6869,1,1,0,0,0,0,20000.0,1,1
6875,0,1,1,4,4,0,20000.0,3,2
6879,1,0,1,1,1,1,5500.0,1,1
6880,1,0,0,2,2,0,15000.0,2,2
6883,1,0,0,0,0,1,13500.0,1,1
6886,1,0,0,2,2,0,12000.0,2,1
6888,1,0,1,4,0,0,16500.0,1,1
6892,1,0,1,1,0,0,20000.0,3,3
6896,1,0,1,0,0,1,12000.0,2,1
6900,1,0,0,1,1,1,40000.0,2,2
6904,1,0,1,2,1,0,23000.0,1,1
6909,1,0,0,1,1,1,27000.0,1,1
6910,1,0,1,0,0,0,5500.0,1,1
6911,1,0,0,0,0,1,17500.0,1,1
6912,1,0,1,1,0,0,9000.0,2,1
6913,1,0,0,2,2,1,25000.0,2,2
6914,1,0,0,1,2,1,30000.0,2,1
6915,1,0,0,2,1,0,5500.0,3,2
6916,1,0,1,1,1,0,8000.0,4,3
6917,1,0,0,1,0,1,16000.0,3,2
6918,1,0,0,1,2,0,17000.0,2,2
6919,1,0,1,0,0,0,6500.0,2,1
6920,1,0,1,3,1,1,20000.0,3,2
6922,1,1,1,2,1,0,12000.0,5,4
6923,1,0,0,1,2,0,50000.0,2,2
6925,1,0,0,1,1,1,15000.0,3,2
6926,0,1,0,0,0,0,10000.0,5,4
6928,1,0,1,0,0,0,15000.0,5,4
6929,0,1,1,1,0,1,8500.0,3,2
6931,1,0,1,2,0,0,12000.0,2,1
6932,1,0,1,1,0,1,25000.0,2,1
6933,1,0,1,2,2,0,10000.0,4,4
6934,1,1,0,0,0,0,12000.0,3,3
6935,1,0,0,2,2,0,15000.0,4,4
6936,1,1,0,3,1,1,30000.0,2,2
6937,1,0,1,1,1,0,25000.0,2,2
6938,1,0,1,0,0,0,24000.0,3,3
6939,1,0,1,2,2,0,8000.0,2,1
6940,1,0,0,2,1,1,11000.0,5,5
6941,1,0,1,0,0,0,11500.0,2,1
6942,1,0,0,3,3,0,14500.0,4,4
6943,1,0,1,0,0,0,14000.0,5,4
6947,0,1,1,2,0,0,16000.0,1,0
6949,1,0,1,0,0,0,17000.0,2,0
6964,1,1,1,2,0,1,13000.0,1,0
6967,1,1,1,0,0,0,28000.0,1,0
6968,1,0,1,6,6,0,12000.0,1,0
6973,1,0,1,2,2,1,6500.0,1,0
6981,1,0,0,0,0,1,26000.0,1,0
6986,1,0,0,0,0,1,31000.0,1,0
6988,0,1,0,1,1,0,8000.0,1,0
7001,1,0,1,2,2,1,25000.0,1,0
7004,1,0,1,2,2,0,8000.0,2,0
7006,1,0,0,0,0,1,50000.0,1,0
7016,1,0,0,2,0,0,16000.0,1,0
7017,1,1,1,1,0,0,24000.0,1,0
7018,1,0,0,2,1,1,7500.0,1,0
7024,0,1,1,3,3,1,17500.0,1,0
7025,1,0,1,3,3,1,28000.0,1,0
7032,1,0,1,2,0,1,22000.0,1,0
7035,1,0,1,2,1,0,27000.0,1,0
7049,1,0,0,3,0,0,19500.0,1,0
7063,0,1,1,3,1,0,6000.0,1,0
7067,1,1,1,3,1,0,15000.0,1,0
7068,0,1,1,2,2,0,8000.0,1,0
7069,1,1,0,0,0,0,23000.0,1,0
7084,1,0,1,0,0,0,6400.0,1,0
7086,1,0,0,1,0,1,24000.0,1,0
7087,1,0,1,0,0,0,9000.0,2,0
7089,1,1,1,1,0,1,6000.0,1,0
7093,0,1,0,2,0,0,11800.0,1,0
7102,0,1,1,1,0,1,6500.0,1,0
7103,1,0,0,2,1,0,21000.0,1,0
7108,0,1,1,2,0,1,9000.0,1,0
7111,1,0,1,2,2,1,4500.0,1,0
7112,1,1,1,0,0,0,12500.0,1,0
7119,1,0,1,3,1,0,13000.0,1,0
7122,1,0,0,1,1,1,12000.0,2,0
7129,0,1,1,0,0,0,9500.0,1,0
7134,1,0,0,4,1,0,15000.0,1,0
7136,1,0,0,2,1,0,19000.0,1,0
7143,0,1,1,1,0,0,22000.0,1,0
7154,1,0,0,1,1,0,7600.0,1,0
7159,1,0,1,1,0,0,15500.0,1,0
7160,1,0,0,0,1,0,12000.0,1,0
7163,1,0,1,2,0,1,12000.0,1,0
7164,0,1,1,2,0,0,10500.0,1,0
7165,0,1,1,2,2,0,12800.0,1,0
7167,1,1,1,0,0,0,8000.0,1,0
7169,1,0,1,0,0,1,22000.0,1,0
7176,1,0,0,0,0,1,11500.0,1,0
7181,1,1,0,2,0,0,25000.0,1,1
7186,1,0,1,4,3,1,5000.0,1,1
7193,1,0,1,3,1,1,5000.0,2,1
7200,1,0,0,0,0,0,19800.0,1,0
7206,1,0,1,2,1,0,6500.0,1,1
7208,1,0,1,2,1,0,13000.0,1,1
7215,1,0,1,1,0,0,10000.0,2,2
7219,1,0,1,0,0,1,5500.0,1,1
7220,1,1,1,2,0,0,12000.0,2,1
7222,1,0,1,3,2,0,10000.0,2,0
7223,1,0,1,1,2,0,12000.0,1,1
7228,1,0,1,1,1,0,16500.0,1,1
7229,1,0,0,0,0,0,16050.0,1,1
7230,1,1,0,0,0,0,17700.0,1,1
7234,1,0,0,2,2,0,20000.0,3,2
7236,1,0,0,3,2,0,20000.0,1,1
7237,1,0,0,0,0,0,15500.0,2,1
7238,1,0,1,1,0,1,9000.0,2,2
7243,1,1,1,2,0,0,17000.0,2,1
7253,1,1,1,1,0,0,30000.0,2,1
7255,1,0,0,1,1,0,10500.0,1,1
7258,1,0,0,2,2,0,23100.0,1,0
7264,1,0,0,1,1,0,15000.0,3,2
7267,1,0,1,1,0,0,10000.0,2,1
7273,1,1,0,0,0,0,250000.0,1,0
7275,0,1,0,0,0,0,9900.0,1,0
7276,1,0,0,0,0,0,17000.0,2,0
7279,1,0,1,0,0,0,24000.0,2,1
7285,0,1,1,3,0,0,8100.0,1,0
7292,1,0,0,1,1,0,18000.0,2,1
7294,1,0,0,1,1,1,35000.0,1,1
7295,1,0,1,2,0,0,20000.0,3,2
7298,1,0,0,2,0,1,35000.0,2,1
7299,1,0,0,1,0,0,18000.0,1,1
7303,1,0,1,4,1,0,5000.0,1,1
7307,0,1,0,0,0,0,8300.0,1,0
7309,1,1,1,2,0,0,13000.0,1,1
7311,0,1,1,0,0,0,7050.0,1,1
7312,1,0,0,0,1,0,9000.0,1,1
7319,1,0,0,2,0,0,6000.0,1,1
7321,1,0,1,2,0,0,10700.0,1,1
7322,1,1,0,1,1,0,16000.0,1,0
7326,1,0,0,1,1,0,10000.0,3,2
7332,1,0,1,0,0,0,10000.0,3,2
7334,0,1,1,2,2,0,8000.0,1,1
7340,1,0,1,3,2,0,15000.0,1,0
7343,1,0,1,1,1,1,8000.0,2,2
7344,1,0,1,2,2,0,7400.0,2,1
7349,1,0,1,1,1,0,4500.0,1,1
7359,1,0,1,1,0,0,60000.0,1,1
7368,1,0,1,0,0,0,36000.0,1,1
7370,1,0,0,1,1,1,50000.0,1,1
7372,1,0,0,0,0,0,26000.0,1,1
7373,1,0,0,1,2,1,25000.0,2,2
7374,1,0,0,1,1,0,38000.0,1,1
7375,1,0,1,2,2,1,50000.0,1,1
7377,1,0,1,0,1,0,40000.0,1,1
7381,1,0,0,1,1,0,50000.0,1,1
7393,1,0,0,1,1,0,32000.0,2,2
7396,1,0,1,2,2,1,15000.0,1,1
7397,1,0,1,1,1,0,10100.0,1,1
7417,1,1,1,3,0,0,24000.0,1,1
7422,1,0,1,1,1,0,37000.0,1,1
7425,1,0,0,2,2,1,26000.0,1,0
7434,1,0,1,4,0,0,15000.0,1,0
7440,0,1,0,0,0,0,6700.0,1,0
7442,1,0,0,0,0,1,5000.0,1,0
7444,1,0,0,2,0,0,4000.0,1,1
7446,1,0,1,4,4,0,18000.0,1,0
7448,1,1,1,2,0,0,9700.0,1,0
7453,1,0,1,1,0,0,14000.0,1,1
7455,1,1,0,2,0,0,15000.0,1,1
7462,1,0,0,6,6,0,20000.0,1,1
7465,0,1,1,2,2,0,10000.0,1,1
7475,1,0,1,0,0,0,38000.0,1,1
7480,1,1,0,2,0,0,56000.0,1,1
7488,1,0,1,3,2,0,30000.0,1,0
7494,1,0,0,1,1,0,110000.0,1,0
7495,1,0,0,1,2,0,35000.0,1,0
7500,1,0,0,3,1,0,6000.0,2,1
7505,1,0,0,3,1,0,6000.0,1,0
7508,0,1,1,2,2,0,20000.0,1,0
7517,1,1,1,1,0,0,25000.0,1,0
7523,1,1,1,1,0,0,10600.0,1,1
7525,1,0,1,1,1,0,7400.0,1,0
7527,0,1,1,2,2,1,9000.0,1,0
7528,1,0,0,0,0,0,18000.0,3,1
7535,0,1,1,0,0,0,6400.0,1,0
7544,0,1,0,1,0,0,7300.0,1,0
7545,1,1,0,0,0,0,7500.0,1,0
7546,1,0,0,1,1,1,11000.0,1,0
7548,1,0,1,0,0,0,3100.0,1,0
7552,0,1,1,3,0,0,8000.0,1,0
7554,1,0,1,1,1,0,17000.0,3,2
7555,1,0,1,2,2,0,14000.0,1,1
7559,1,0,1,2,2,1,10000.0,2,1
7562,0,1,1,3,0,0,5200.0,1,0
7563,1,0,1,1,1,0,5200.0,1,0
7564,1,0,1,1,0,0,18000.0,2,1
7570,1,0,0,2,2,0,17800.0,1,0
7584,1,0,0,1,1,1,12000.0,2,2
7585,0,1,1,0,0,0,8400.0,2,1
7591,1,0,1,2,0,0,5200.0,1,0
7597,1,0,1,1,0,0,8500.0,1,0
7600,1,0,1,2,0,0,50000.0,1,0
7601,0,1,1,4,1,0,8000.0,1,0
7602,1,0,0,1,2,1,32000.0,1,0
7613,1,0,1,1,1,0,9300.0,1,0
7614,1,1,1,0,0,0,9500.0,3,1
7616,1,0,0,2,1,0,22000.0,1,1
7620,1,0,0,2,2,0,5000.0,1,1
7621,1,0,0,1,0,1,8700.0,1,0
7631,0,1,0,1,0,0,11000.0,1,1
7632,1,0,1,2,1,0,12000.0,1,1
7638,1,0,0,0,0,0,16100.0,1,1
7639,1,0,1,1,1,0,7650.0,1,0
7648,1,0,0,2,0,1,26500.0,1,0
7655,1,0,1,1,1,0,16000.0,2,0
7656,1,0,1,0,0,0,31000.0,1,0
7657,1,0,1,1,0,0,10800.0,1,0
7658,1,0,1,0,0,1,28000.0,1,1
7660,1,0,1,1,0,0,27000.0,1,0
7662,1,1,1,5,0,0,35000.0,1,0
7669,0,1,1,2,0,0,17900.0,1,0
7675,1,0,1,1,1,0,27000.0,1,0
7692,0,1,1,5,1,1,10000.0,1,1
7697,1,0,1,1,1,1,27000.0,1,0
7710,1,0,0,2,1,1,12000.0,1,0
7711,1,1,1,1,0,0,13300.0,1,0
7713,1,0,0,3,1,0,20000.0,2,1
7716,0,1,1,3,0,1,4590.0,1,0
7717,0,1,1,7,1,0,4500.0,1,0
7722,0,1,0,0,0,0,20000.0,1,0
7731,1,0,0,2,0,1,18000.0,1,0
7734,0,1,0,2,0,0,7900.0,1,0
7735,1,0,0,4,4,0,11500.0,1,0
7736,1,0,0,6,6,0,15000.0,1,0
7742,1,0,1,1,1,1,24000.0,1,1
7747,1,0,1,2,1,0,5500.0,1,0
7748,1,0,1,1,0,0,22000.0,2,0
7751,1,0,1,3,0,0,5000.0,1,0
7758,1,0,1,2,2,1,30000.0,1,0
7775,1,0,1,2,0,0,27000.0,1,1
7782,1,0,0,2,1,0,32000.0,1,0
7783,1,0,1,3,3,0,17000.0,1,0
7786,1,0,0,0,0,1,19000.0,1,0
7796,1,0,1,0,0,0,15200.0,2,0
7798,1,0,0,0,0,0,13450.0,1,0
7799,1,0,1,2,1,0,10200.0,1,0
7806,1,0,1,1,1,0,8700.0,1,0
7828,1,1,0,2,2,0,11000.0,1,0
7830,1,0,0,1,1,1,16500.0,1,0
7831,1,0,1,3,3,0,8000.0,1,1
7836,1,0,0,0,1,1,40000.0,1,0
7849,1,1,0,1,1,0,22000.0,1,0
7851,1,0,0,0,0,1,36000.0,1,0
7861,0,1,1,4,4,0,7500.0,1,0
7872,1,0,0,5,4,1,30000.0,1,0
7883,1,0,0,2,2,0,8500.0,1,0
7887,1,0,1,2,1,1,5000.0,1,0
7892,1,0,0,1,2,0,25000.0,1,0
7896,1,0,1,0,2,1,20000.0,1,0
7898,1,0,0,2,3,1,18000.0,1,0
7902,1,0,1,0,0,0,12000.0,2,0
7903,0,1,1,5,0,0,9000.0,1,0
7908,1,0,1,1,0,0,13500.0,1,0
7909,1,0,0,3,0,0,18000.0,1,0
7913,0,1,1,1,0,0,13150.0,1,0
7915,1,0,1,0,0,0,60000.0,1,0
7916,0,1,0,3,0,0,9000.0,1,0
7923,1,1,1,1,0,1,25000.0,2,0
7924,1,0,1,1,1,0,5800.0,1,0
7940,1,0,1,2,1,0,8900.0,1,0
7945,1,0,1,1,0,1,30000.0,1,0
7965,1,0,0,0,0,0,16500.0,1,0
7971,1,0,1,1,1,0,8726.0,1,0
7976,1,0,1,2,0,1,16000.0,1,0
7977,1,0,0,2,2,0,28000.0,1,0
7978,0,1,0,1,1,0,10000.0,1,0
7982,1,0,1,3,0,0,13500.0,1,0
7988,1,0,0,2,2,1,8000.0,1,1
7994,1,0,1,0,0,1,12000.0,2,0
7995,1,0,1,3,1,0,8000.0,1,1
7999,1,0,1,2,0,1,10000.0,2,0
8007,1,1,1,1,1,0,14000.0,1,0
8009,1,0,1,1,1,0,4300.0,1,1
8011,1,0,0,0,0,0,9000.0,2,0
8014,0,1,0,0,0,0,7500.0,1,1
8027,1,0,1,1,1,1,6800.0,1,0
8028,1,1,1,3,0,1,8000.0,1,0
8029,1,0,0,1,2,0,12000.0,2,0
8032,1,0,1,3,3,1,6000.0,1,0
8038,1,0,0,1,0,1,20000.0,1,0
8040,1,0,1,2,1,0,8500.0,1,0
8049,1,0,0,3,3,0,15000.0,1,1
8051,1,0,1,0,0,0,36000.0,2,1
8053,1,0,1,0,0,0,12800.0,1,0
8055,1,0,0,2,1,0,10000.0,1,1
8067,1,0,1,2,2,0,5000.0,2,0
8069,1,0,0,7,0,0,10000.0,1,0
8073,1,0,1,1,1,1,77000.0,1,0
8076,1,1,1,0,0,1,13000.0,1,0
8081,1,1,1,2,0,0,14000.0,1,1
8083,1,0,1,1,1,0,8000.0,2,0
8093,1,1,1,0,0,0,18000.0,1,0
8097,1,0,1,3,3,1,9000.0,1,0
8103,1,0,1,2,2,0,17000.0,2,1
8110,0,1,1,2,1,0,15000.0,1,0
8112,0,1,1,1,0,0,4700.0,2,0
8115,1,0,1,0,0,0,3000.0,1,0
8118,1,1,1,4,0,0,20000.0,2,0
8122,1,0,0,2,2,0,36000.0,1,1
8129,1,0,1,1,2,1,50000.0,1,0
8130,1,0,1,1,1,0,13000.0,2,0
8132,1,0,1,0,0,1,11000.0,2,0
8133,0,1,1,0,0,0,7500.0,2,0
8136,1,0,0,2,2,1,17200.0,1,0
8138,1,0,1,0,0,1,22000.0,2,2
8140,1,0,1,3,3,1,7000.0,1,0
8143,1,0,1,4,4,0,17000.0,1,0
8149,1,0,1,1,1,1,7500.0,1,1
8150,1,0,1,3,3,1,10000.0,2,1
8153,1,0,1,4,1,0,10000.0,1,1
8154,0,1,1,0,1,0,10000.0,2,2
8162,0,1,1,2,0,0,7600.0,1,1
8163,1,0,0,3,3,1,23000.0,1,1
8166,1,0,1,3,3,0,6100.0,1,1
8170,0,1,0,4,2,0,11000.0,1,1
8178,1,0,1,3,1,1,8000.0,1,1
8182,1,1,1,1,0,0,9000.0,2,2
8183,0,1,0,2,0,0,7500.0,1,1
8186,1,1,1,2,0,0,14800.0,1,1
8188,1,0,1,3,0,0,25000.0,2,2
8192,1,0,0,2,3,0,6000.0,1,1
8194,0,1,0,1,0,0,7000.0,1,1
8195,1,0,0,0,0,0,35000.0,3,2
8196,0,1,0,0,0,0,11200.0,1,1
8197,1,0,1,3,0,0,5500.0,1,1
8201,0,1,0,3,0,0,7000.0,1,1
8202,1,0,1,4,4,0,6500.0,1,1
8203,0,1,1,0,0,0,9000.0,2,1
8204,1,0,0,0,0,1,15000.0,2,1
8206,1,1,1,1,0,0,20000.0,2,2
8207,1,0,1,2,2,0,5800.0,1,1
8209,1,1,1,1,0,0,25000.0,1,1
8210,0,1,1,3,0,0,8000.0,2,1
8214,1,0,0,1,1,0,27000.0,2,1
8215,1,0,0,1,1,1,20000.0,3,2
8219,1,0,1,3,0,0,25000.0,1,1
8222,0,1,1,0,0,0,5500.0,2,2
8224,1,0,1,0,0,0,40000.0,3,3
8225,1,0,1,2,2,0,15000.0,2,2
8226,1,0,1,3,0,1,16000.0,1,1
8228,1,0,1,2,2,1,15000.0,2,1
8230,1,1,1,2,0,0,18000.0,3,3
8234,0,1,1,1,0,0,7500.0,2,2
8236,1,0,1,0,0,0,23000.0,2,2
8241,1,0,0,3,3,0,22000.0,2,1
8246,1,1,1,2,0,0,14000.0,3,2
8250,1,0,1,5,4,0,16000.0,2,2
8251,1,0,1,3,2,0,10000.0,2,2
8252,1,0,1,2,2,0,8800.0,1,0
8267,1,0,1,1,1,1,12800.0,1,0
8286,1,1,0,0,0,0,17000.0,1,0
8288,1,1,1,2,1,0,17000.0,1,0
8291,1,0,1,3,1,0,7000.0,1,0
8293,1,0,1,2,2,0,8700.0,1,0
8303,1,0,1,2,0,0,4600.0,1,0
8304,0,1,1,0,0,0,7500.0,1,1
8310,0,1,0,0,0,1,8000.0,1,0
8311,1,0,1,1,1,1,8500.0,1,0
8321,1,0,0,2,3,0,12000.0,1,0
8325,1,0,0,0,0,1,16000.0,1,0
8330,1,0,1,3,3,0,25000.0,1,0
8338,0,1,1,3,0,1,10000.0,1,0
8340,1,1,0,0,0,0,20000.0,1,0
8343,1,0,0,2,2,1,7000.0,1,0
8346,1,0,1,0,1,0,8500.0,1,0
8350,1,0,1,3,1,1,12000.0,1,0
8358,1,0,1,1,1,1,67700.0,1,0
8378,1,0,1,3,3,0,13500.0,1,0
8381,1,0,1,2,2,1,17000.0,1,0
8386,1,0,1,4,4,0,15000.0,1,0
8394,1,0,0,0,0,0,13800.0,1,0
8412,0,1,1,2,0,0,7700.0,1,0
8413,0,1,0,1,1,0,6800.0,1,0
8416,1,0,1,0,0,1,19000.0,1,0
8419,0,1,1,2,0,0,7800.0,1,0
8422,1,0,0,2,1,0,38000.0,1,0
8429,0,1,0,0,0,0,9100.0,1,0
8432,1,0,0,2,0,0,16000.0,1,1
8436,1,0,0,0,0,0,17800.0,1,0
8438,0,1,0,2,0,0,45000.0,1,0
8441,0,1,1,0,0,0,20000.0,1,0
8443,0,1,0,1,0,0,6100.0,1,0
8447,1,1,1,2,0,1,20000.0,1,0
8448,1,0,1,1,1,0,6800.0,1,0
8454,0,1,1,3,0,0,11000.0,1,0
8462,1,0,1,4,4,0,14000.0,1,1
8468,0,1,1,2,1,0,6800.0,1,0
8472,1,0,0,0,0,1,12500.0,1,0
8474,1,0,0,2,2,1,6000.0,1,0
8481,1,0,1,3,2,1,10000.0,1,0
8484,1,1,1,0,0,1,14000.0,1,0
8488,1,0,1,2,0,0,8066.0,1,0
8490,1,1,1,2,0,0,11000.0,1,0
8491,1,0,1,2,0,0,32000.0,1,0
8495,1,0,1,1,2,0,14000.0,1,0
8496,1,0,0,2,0,0,7200.0,1,0
8497,1,1,0,2,0,1,7000.0,1,0
8500,0,1,1,0,0,0,6900.0,1,0
8515,1,0,0,2,1,0,11000.0,1,0
8518,1,1,1,2,0,0,20000.0,1,0
8521,1,0,0,2,0,0,19000.0,1,0
8523,1,1,0,1,0,0,38000.0,1,0
8537,0,1,1,1,0,0,4100.0,1,0
8542,1,0,0,2,2,0,42000.0,1,0
8546,1,0,1,1,0,0,23000.0,1,0
8554,1,0,1,2,0,1,4600.0,1,0
8569,0,1,1,2,0,1,6000.0,1,0
8570,1,0,1,0,0,1,6500.0,1,0
8579,0,1,1,1,0,0,6800.0,1,0
8580,0,1,0,0,0,0,14500.0,1,0
8588,1,1,1,3,0,0,12000.0,1,0
8594,1,0,0,4,5,0,9000.0,1,0
8598,1,0,0,2,1,0,30000.0,1,0
8605,1,1,1,2,0,0,12500.0,1,1
8610,1,1,1,0,0,1,15600.0,1,0
8614,1,0,1,10,0,1,8500.0,1,0
8618,1,0,1,0,0,0,4800.0,1,0
8625,0,1,0,0,0,0,6500.0,1,0
8632,0,1,1,2,0,0,6300.0,1,1
8634,1,0,0,3,2,0,6700.0,1,0
8635,1,0,1,1,0,0,22000.0,1,0
8640,1,0,0,0,0,0,18000.0,2,2
8647,1,0,1,2,2,0,17000.0,1,1
8650,1,0,0,3,3,0,17000.0,1,1
8652,1,0,0,2,0,0,24000.0,1,1
8656,1,0,0,0,0,0,44000.0,1,0
8659,1,0,0,0,0,0,45000.0,2,1
8673,1,0,0,1,0,0,75000.0,1,0
8695,1,0,0,2,2,1,12800.0,1,0
8696,1,0,1,3,1,0,5600.0,1,0
8717,1,0,0,1,1,0,36000.0,1,1
8723,1,1,1,1,1,0,18000.0,1,0
8724,1,0,1,0,0,1,7500.0,1,0
8726,1,0,1,0,2,1,11000.0,1,0
8735,1,0,1,2,0,0,4500.0,1,1
8740,1,1,0,1,1,0,30000.0,1,0
8747,1,0,0,2,2,0,54000.0,1,0
8758,1,0,1,1,1,0,9700.0,1,0
8766,0,1,1,3,0,1,8000.0,1,0
8768,1,0,1,3,2,0,11000.0,1,0
8774,0,1,1,3,3,0,12000.0,1,0
8775,1,0,1,1,0,0,21000.0,1,1
8781,0,1,1,1,1,0,11000.0,1,0
8786,1,1,0,0,0,0,25000.0,1,0
8787,1,0,1,2,1,0,45000.0,1,0
8788,1,1,1,2,0,0,5000.0,1,0
8791,1,0,1,1,1,1,32000.0,1,0
8794,1,0,0,1,0,0,6700.0,1,0
8795,0,1,1,2,0,1,10000.0,1,0
8798,1,1,1,3,1,0,11700.0,1,0
8799,0,1,1,1,0,1,9000.0,1,0
8800,1,0,1,2,1,0,20000.0,1,1
8804,1,0,0,2,0,0,11000.0,1,0
8812,1,0,1,2,0,0,35000.0,1,0
8816,1,0,1,0,0,0,8200.0,1,1
8817,1,0,1,4,4,1,8000.0,2,2
